file_name,pass,width,height,blur_score,reasons
102755@3_03001_220809_P1_T1.jpg,True,4000,2250,201.5,합격
102756@2_03001_220809_P1_T1.jpg,True,4000,2250,364.8,합격
102757@3_03001_220809_P1_T1.jpg,True,4000,2250,105.14,합격
102758@2_03001_220809_P1_T1.jpg,True,4000,2250,151.14,합격
102759@1_03001_220809_P1_T1.jpg,True,4000,2250,1660.53,합격
102761@5_03001_220805_P1_T1.jpg,True,4032,3024,869.57,합격
102765@2_03001_220805_P1_T1.jpg,True,4032,3024,555.56,합격
102766@4_03001_220805_P1_T1.jpg,True,4032,3024,549.83,합격
102768@2_03001_220805_P1_T1.jpg,True,4032,3024,393.92,합격
102770@5_03001_220805_P1_T1.jpg,True,4032,3024,579.5,합격
102772@4_03001_220805_P1_T1.jpg,True,4032,3024,645.0,합격
102773@5_03001_220805_P1_T1.jpg,True,4032,3024,830.33,합격
102775@1_03001_220805_P1_T1.jpg,True,4032,3024,587.66,합격
102776@3_03001_220805_P1_T1.jpg,True,4032,3024,582.28,합격
102778@3_03001_220805_P1_T1.jpg,True,4032,3024,722.1,합격
102780@1_03001_220805_P1_T1.jpg,True,4032,3024,1150.64,합격
102784@3_03001_220805_P1_T1.jpg,True,4032,3024,258.67,합격
102785@3_03001_220805_P1_T1.jpg,True,4032,3024,574.94,합격
102786@1_03001_220805_P1_T1.jpg,True,4032,3024,854.9,합격
102787@3_03001_220805_P1_T1.jpg,True,4032,3024,724.9,합격
102788@2_03001_220805_P1_T1.jpg,True,4032,3024,224.27,합격
102789@3_03001_220805_P1_T1.jpg,True,4032,3024,525.74,합격
102790@5_03001_220805_P1_T1.jpg,True,4032,3024,652.71,합격
102791@1_03001_220805_P1_T1.jpg,True,4032,3024,569.53,합격
102793@5_03001_220805_P1_T1.jpg,True,4032,3024,626.11,합격
102794@4_03001_220805_P1_T1.jpg,True,4032,3024,461.33,합격
102795@2_03001_220805_P1_T1.jpg,True,4032,3024,363.0,합격
102796@4_03001_220805_P1_T1.jpg,True,4032,3024,602.86,합격
102797@2_03001_220805_P1_T1.jpg,True,4032,3024,412.64,합격
102800@4_03001_220805_P1_T1.jpg,True,4032,3024,617.47,합격
102802@2_03001_220805_P1_T1.jpg,True,4032,3024,269.92,합격
102803@4_03001_220805_P1_T1.jpg,True,4032,3024,937.65,합격
102804@5_03001_220805_P1_T1.jpg,True,4032,3024,536.31,합격
102805@1_03001_220805_P1_T1.jpg,True,4032,3024,487.7,합격
102806@4_03001_220805_P1_T1.jpg,True,4032,3024,638.57,합격
102807@3_03001_220805_P1_T1.jpg,True,4032,3024,583.5,합격
102808@2_03001_220805_P1_T1.jpg,True,4032,3024,472.64,합격
102809@1_03001_220805_P1_T1.jpg,True,4032,3024,660.25,합격
102810@5_03001_220805_P1_T1.jpg,True,4032,3024,507.25,합격
102811@1_03001_220805_P1_T1.jpg,True,4032,3024,444.47,합격
102812@5_03001_220805_P1_T1.jpg,True,4032,3024,660.48,합격
102813@5_03001_220805_P1_T1.jpg,True,4032,3024,776.36,합격
102814@4_03001_220805_P1_T1.jpg,True,4032,3024,797.04,합격
102815@3_03001_220805_P1_T1.jpg,True,4032,3024,870.43,합격
102816@2_03001_220805_P1_T1.jpg,True,4032,3024,462.1,합격
102822@2_03001_220805_P1_T1.jpg,True,4032,3024,367.0,합격
102823@5_03001_220805_P1_T1.jpg,True,4032,3024,557.15,합격
102824@4_03001_220805_P1_T1.jpg,True,4032,3024,668.62,합격
102827@4_03001_220805_P1_T1.jpg,True,4032,3024,296.57,합격
102829@4_03001_220805_P1_T1.jpg,True,4032,3024,427.87,합격
102830@3_03001_220805_P1_T1.jpg,True,4032,3024,452.68,합격
102832@2_03001_220805_P1_T1.jpg,True,4032,3024,428.93,합격
102834@3_03001_220805_P1_T1.jpg,True,4032,3024,757.51,합격
102835@1_03001_220805_P1_T1.jpg,True,4032,3024,1220.66,합격
102838@3_03001_220805_P1_T1.jpg,True,4032,3024,300.71,합격
102839@1_03001_220805_P1_T1.jpg,True,4032,3024,741.47,합격
102840@5_03001_220805_P1_T1.jpg,True,4032,3024,610.85,합격
102841@3_03001_220805_P1_T1.jpg,True,4032,3024,576.51,합격
102842@4_03001_220805_P1_T1.jpg,True,4032,3024,438.66,합격
102843@1_03001_220805_P1_T1.jpg,True,4032,3024,598.81,합격
102845@2_03001_220805_P1_T1.jpg,True,4032,3024,498.44,합격
102846@3_03001_220805_P1_T1.jpg,True,4032,3024,546.69,합격
102847@4_03001_220805_P1_T1.jpg,True,4032,3024,413.19,합격
102848@5_03001_220805_P1_T1.jpg,True,4032,3024,719.24,합격
102849@4_03001_220805_P1_T1.jpg,True,4032,3024,548.26,합격
102850@2_03001_220805_P1_T1.jpg,True,4032,3024,287.75,합격
102851@1_03001_220805_P1_T1.jpg,True,4032,3024,1194.21,합격
102852@4_03001_220805_P1_T1.jpg,True,4032,3024,765.26,합격
102854@3_03001_220805_P1_T1.jpg,True,4032,3024,653.61,합격
102858@2_03001_220805_P1_T1.jpg,True,4032,3024,372.22,합격
102859@4_03001_220805_P1_T1.jpg,True,4032,3024,699.42,합격
102860@1_03001_220805_P1_T1.jpg,True,4032,3024,851.72,합격
102861@5_03001_220805_P1_T1.jpg,True,4032,3024,559.25,합격
102865@4_03001_220805_P1_T1.jpg,True,4032,3024,636.16,합격
102866@1_03001_220805_P1_T1.jpg,True,4032,3024,470.11,합격
102868@5_03001_220805_P1_T1.jpg,True,4032,3024,693.45,합격
102869@5_03001_220805_P1_T1.jpg,True,4032,3024,841.18,합격
102871@3_03001_220805_P1_T1.jpg,True,4032,3024,599.87,합격
102872@5_03001_220805_P1_T1.jpg,True,4032,3024,717.86,합격
102873@2_03001_220805_P1_T1.jpg,True,4032,3024,350.58,합격
102878@2_03001_220805_P1_T1.jpg,True,4032,3024,452.26,합격
102879@1_03001_220805_P1_T1.jpg,True,4032,3024,555.64,합격
102880@5_03001_220805_P1_T1.jpg,True,4032,3024,547.06,합격
102881@2_03001_220805_P1_T1.jpg,True,4032,3024,564.3,합격
102882@3_03001_220805_P1_T1.jpg,True,4032,3024,447.63,합격
102884@1_03001_220805_P1_T1.jpg,True,4032,3024,504.98,합격
102885@5_03001_220805_P1_T1.jpg,True,4032,3024,816.02,합격
102886@3_03001_220805_P1_T1.jpg,True,4032,3024,610.2,합격
102887@2_03001_220805_P1_T1.jpg,True,4032,3024,387.73,합격
102888@4_03001_220805_P1_T1.jpg,True,4032,3024,632.39,합격
102889@5_03001_220805_P1_T1.jpg,True,4032,3024,558.16,합격
102891@3_03001_220805_P1_T1.jpg,True,4032,3024,504.56,합격
102895@2_03001_220805_P1_T1.jpg,True,4032,3024,702.8,합격
102896@1_03001_220805_P1_T1.jpg,True,4032,3024,964.8,합격
102898@1_03001_220805_P1_T1.jpg,True,4032,3024,590.95,합격
102899@5_03001_220805_P1_T1.jpg,True,4032,3024,581.2,합격
102901@2_03001_220805_P1_T1.jpg,True,4032,3024,287.98,합격
102902@4_03001_220805_P1_T1.jpg,True,4032,3024,780.76,합격
102904@2_03001_220805_P1_T1.jpg,True,4032,3024,456.48,합격
102905@1_03001_220805_P1_T1.jpg,True,4032,3024,539.16,합격
102906@5_03001_220805_P1_T1.jpg,True,4032,3024,708.42,합격
102907@4_03001_220805_P1_T1.jpg,True,4032,3024,527.25,합격
102908@2_03001_220805_P1_T1.jpg,True,4032,3024,502.48,합격
102909@4_03001_220805_P1_T1.jpg,True,4032,3024,547.27,합격
103130@3_03001_220805_P1_T1.jpg,True,4032,3024,763.11,합격
103133@1_03001_220805_P1_T1.jpg,True,4032,3024,302.79,합격
103134@4_03001_220805_P1_T1.jpg,True,4032,3024,453.81,합격
103135@2_03001_220805_P1_T1.jpg,True,4032,3024,395.42,합격
103137@4_03001_220805_P1_T1.jpg,True,4032,3024,577.74,합격
103138@1_03001_220805_P1_T1.jpg,True,4032,3024,452.36,합격
103139@3_03001_220805_P1_T1.jpg,True,4032,3024,615.09,합격
103140@3_03001_220805_P1_T1.jpg,True,4032,3024,222.38,합격
103141@5_03001_220805_P1_T1.jpg,True,4032,3024,499.94,합격
103142@1_03001_220805_P1_T1.jpg,True,4032,3024,692.7,합격
103143@4_03001_220805_P1_T1.jpg,True,4032,3024,595.83,합격
103145@1_03001_220805_P1_T1.jpg,True,4032,3024,529.1,합격
103146@3_03001_220805_P1_T1.jpg,True,4032,3024,397.71,합격
103148@2_03001_220805_P1_T1.jpg,True,4032,3024,218.25,합격
103149@4_03001_220805_P1_T1.jpg,True,4032,3024,544.34,합격
103153@2_03001_220805_P1_T1.jpg,True,4032,3024,327.64,합격
103154@2_03001_220805_P1_T1.jpg,True,4032,3024,294.57,합격
103156@4_03001_220805_P1_T1.jpg,True,4032,3024,440.07,합격
103157@4_03001_220805_P1_T1.jpg,True,4032,3024,495.34,합격
103159@3_03001_220805_P1_T1.jpg,True,4032,3024,536.39,합격
103160@5_03001_220805_P1_T1.jpg,True,4032,3024,569.83,합격
103161@2_03001_220805_P1_T1.jpg,True,4032,3024,298.16,합격
103162@3_03001_220805_P1_T1.jpg,True,4032,3024,522.55,합격
103163@1_03001_220805_P1_T1.jpg,True,4032,3024,461.67,합격
103164@3_03001_220805_P1_T1.jpg,True,4032,3024,456.87,합격
103165@2_03001_220805_P1_T1.jpg,True,4032,3024,348.73,합격
103166@2_03001_220805_P1_T1.jpg,True,4032,3024,269.19,합격
103169@2_03001_220805_P1_T1.jpg,True,4032,3024,253.56,합격
103171@4_03001_220805_P1_T1.jpg,True,4032,3024,417.07,합격
103172@2_03001_220805_P1_T1.jpg,True,4032,3024,215.74,합격
103173@5_03001_220805_P1_T1.jpg,True,4032,3024,414.95,합격
103175@4_03001_220805_P1_T1.jpg,True,4032,3024,555.08,합격
103176@5_03001_220805_P1_T1.jpg,True,4032,3024,754.31,합격
103177@1_03001_220805_P1_T1.jpg,True,4032,3024,395.76,합격
103178@3_03001_220805_P1_T1.jpg,True,4032,3024,761.93,합격
103179@2_03001_220805_P1_T1.jpg,True,4032,3024,407.93,합격
103181@3_03001_220805_P1_T1.jpg,True,4032,3024,634.22,합격
103183@2_03001_220805_P1_T1.jpg,True,4032,3024,247.13,합격
103184@1_03001_220805_P1_T1.jpg,True,4032,3024,489.58,합격
103185@2_03001_220805_P1_T1.jpg,True,4032,3024,257.07,합격
103186@5_03001_220805_P1_T1.jpg,True,4032,3024,497.92,합격
103187@4_03001_220805_P1_T1.jpg,True,4032,3024,690.23,합격
103189@1_03001_220805_P1_T1.jpg,True,4032,3024,466.72,합격
103191@1_03001_220805_P1_T1.jpg,True,4032,3024,600.54,합격
103192@2_03001_220805_P1_T1.jpg,True,4032,3024,318.43,합격
103194@5_03001_220805_P1_T1.jpg,True,4032,3024,406.77,합격
103196@2_03001_220805_P1_T1.jpg,True,4032,3024,351.05,합격
103197@1_03001_220805_P1_T1.jpg,True,4032,3024,427.22,합격
103199@3_03001_220805_P1_T1.jpg,True,4032,3024,525.06,합격
103200@5_03001_220805_P1_T1.jpg,True,4032,3024,610.81,합격
103202@5_03001_220805_P1_T1.jpg,True,4032,3024,570.07,합격
103203@4_03001_220805_P1_T1.jpg,True,4032,3024,451.76,합격
103204@3_03001_220805_P1_T1.jpg,True,4032,3024,599.53,합격
103205@1_03001_220805_P1_T1.jpg,True,4032,3024,408.55,합격
103206@1_03001_220805_P1_T1.jpg,True,4032,3024,362.34,합격
103209@4_03001_220805_P1_T1.jpg,True,4032,3024,602.86,합격
103210@1_03001_220805_P1_T1.jpg,True,4032,3024,311.29,합격
103213@5_03001_220805_P1_T1.jpg,True,4032,3024,463.6,합격
103214@1_03001_220805_P1_T1.jpg,True,4032,3024,429.92,합격
103215@2_03001_220805_P1_T1.jpg,True,4032,3024,502.82,합격
103218@1_03001_220805_P1_T1.jpg,True,4032,3024,487.12,합격
103219@2_03001_220805_P1_T1.jpg,True,4032,3024,339.48,합격
103220@4_03001_220805_P1_T1.jpg,True,4032,3024,365.01,합격
103224@5_03001_220805_P1_T1.jpg,True,4032,3024,547.48,합격
103225@4_03001_220805_P1_T1.jpg,True,4032,3024,658.4,합격
103226@2_03001_220805_P1_T1.jpg,True,4032,3024,396.93,합격
103228@1_03001_220805_P1_T1.jpg,True,4032,3024,415.24,합격
103229@1_03001_220805_P1_T1.jpg,True,4032,3024,665.69,합격
103230@4_03001_220805_P1_T1.jpg,True,4032,3024,501.72,합격
103231@4_03001_220805_P1_T1.jpg,True,4032,3024,582.22,합격
103232@2_03001_220805_P1_T1.jpg,True,4032,3024,541.14,합격
103233@5_03001_220805_P1_T1.jpg,True,4032,3024,385.15,합격
103234@3_03001_220805_P1_T1.jpg,True,4032,3024,432.46,합격
103236@5_03001_220805_P1_T1.jpg,True,4032,3024,619.7,합격
103237@4_03001_220805_P1_T1.jpg,True,4032,3024,468.86,합격
103238@3_03001_220805_P1_T1.jpg,True,4032,3024,483.98,합격
103239@3_03001_220805_P1_T1.jpg,True,4032,3024,523.15,합격
103241@4_03001_220805_P1_T1.jpg,True,4032,3024,599.02,합격
103243@2_03001_220805_P1_T1.jpg,True,4032,3024,390.95,합격
103244@3_03001_220805_P1_T1.jpg,True,4032,3024,395.91,합격
103246@3_03001_220805_P1_T1.jpg,True,4032,3024,467.58,합격
103247@2_03001_220805_P1_T1.jpg,True,4032,3024,226.44,합격
103248@5_03001_220805_P1_T1.jpg,True,4032,3024,534.9,합격
103249@5_03001_220805_P1_T1.jpg,True,4032,3024,686.75,합격
103250@5_03001_220805_P1_T1.jpg,True,4032,3024,628.05,합격
103251@1_03001_220805_P1_T1.jpg,True,4032,3024,555.52,합격
103253@3_03001_220805_P1_T1.jpg,True,4032,3024,466.32,합격
103254@1_03001_220805_P1_T1.jpg,True,4032,3024,472.74,합격
103255@5_03001_220805_P1_T1.jpg,True,4032,3024,606.01,합격
103256@3_03001_220805_P1_T1.jpg,True,4032,3024,577.28,합격
103257@2_03001_220805_P1_T1.jpg,True,4032,3024,373.25,합격
103258@4_03001_220805_P1_T1.jpg,True,4032,3024,637.52,합격
103259@5_03001_220805_P1_T1.jpg,True,4032,3024,618.75,합격
103260@5_03001_220805_P1_T1.jpg,True,4032,3024,480.79,합격
103261@4_03001_220805_P1_T1.jpg,True,4032,3024,601.1,합격
103263@1_03001_220805_P1_T1.jpg,True,4032,3024,389.06,합격
103264@4_03001_220805_P1_T1.jpg,True,4032,3024,765.27,합격
103266@3_03001_220805_P1_T1.jpg,True,4032,3024,454.23,합격
103268@1_03001_220805_P1_T1.jpg,True,4032,3024,379.01,합격
103270@5_03001_220805_P1_T1.jpg,True,4032,3024,526.28,합격
103272@2_03001_220805_P1_T1.jpg,True,4032,3024,476.06,합격
103273@4_03001_220805_P1_T1.jpg,True,4032,3024,623.1,합격
103274@5_03001_220805_P1_T1.jpg,True,4032,3024,623.51,합격
103275@5_03001_220805_P1_T1.jpg,True,4032,3024,536.38,합격
103276@3_03001_220805_P1_T1.jpg,True,4032,3024,358.89,합격
103277@4_03001_220805_P1_T1.jpg,True,4032,3024,461.84,합격
103278@1_03001_220805_P1_T1.jpg,True,4032,3024,351.83,합격
103279@2_03001_220805_P1_T1.jpg,True,4032,3024,235.4,합격
103280@5_03001_220805_P1_T1.jpg,True,4032,3024,402.23,합격
103281@5_03001_220805_P1_T1.jpg,True,4032,3024,654.12,합격
103282@3_03001_220805_P1_T1.jpg,True,4032,3024,403.05,합격
103283@4_03001_220805_P1_T1.jpg,True,4032,3024,438.11,합격
103284@2_03001_220805_P1_T1.jpg,True,4032,3024,474.39,합격
103285@3_03001_220805_P1_T1.jpg,True,4032,3024,386.21,합격
103286@5_03001_220805_P1_T1.jpg,True,4032,3024,588.22,합격
103287@1_03001_220805_P1_T1.jpg,True,4032,3024,361.72,합격
103288@4_03001_220805_P1_T1.jpg,True,4032,3024,613.11,합격
103290@3_03001_220805_P1_T1.jpg,True,4032,3024,568.62,합격
103291@5_03001_220805_P1_T1.jpg,True,4032,3024,568.02,합격
103293@1_03001_220805_P1_T1.jpg,True,4032,3024,322.38,합격
103295@2_03001_220805_P1_T1.jpg,True,4032,3024,375.52,합격
103297@5_03001_220805_P1_T1.jpg,True,4032,3024,415.93,합격
103298@4_03001_220805_P1_T1.jpg,True,4032,3024,632.53,합격
103300@1_03001_220805_P1_T1.jpg,True,4032,3024,452.25,합격
103301@1_03001_220805_P1_T1.jpg,True,4032,3024,437.4,합격
103302@5_03001_220805_P1_T1.jpg,True,4032,3024,600.49,합격
103303@4_03001_220805_P1_T1.jpg,True,4032,3024,517.65,합격
103307@5_03001_220805_P1_T1.jpg,True,4032,3024,400.05,합격
103310@3_03001_220805_P1_T1.jpg,True,4032,3024,510.88,합격
103311@5_03001_220805_P1_T1.jpg,True,4032,3024,576.94,합격
103312@1_03001_220805_P1_T1.jpg,True,4032,3024,368.47,합격
103313@4_03001_220805_P1_T1.jpg,True,4032,3024,499.79,합격
103315@5_03001_220805_P1_T1.jpg,True,4032,3024,546.11,합격
103317@3_03001_220805_P1_T1.jpg,True,4032,3024,686.36,합격
103318@4_03001_220805_P1_T1.jpg,True,4032,3024,427.73,합격
103319@3_03001_220805_P1_T1.jpg,True,4032,3024,271.53,합격
103323@4_03001_220805_P1_T1.jpg,True,4032,3024,635.8,합격
103324@3_03001_220805_P1_T1.jpg,True,4032,3024,442.85,합격
103325@3_03001_220805_P1_T1.jpg,True,4032,3024,514.99,합격
103327@1_03001_220805_P1_T1.jpg,True,4032,3024,544.05,합격
103328@2_03001_220805_P1_T1.jpg,True,4032,3024,390.46,합격
103329@4_03001_220805_P1_T1.jpg,True,4032,3024,488.37,합격
103814@2_03001_220804_P1_T1.jpg,True,4000,2250,802.65,합격
103817@5_03001_220804_P1_T1.jpg,True,4000,2250,991.07,합격
103819@4_03001_220804_P1_T1.jpg,True,4000,2250,953.11,합격
103820@3_03001_220804_P1_T1.jpg,True,4000,2250,1247.08,합격
103821@2_03001_220804_P1_T1.jpg,True,4000,2250,1252.22,합격
103825@4_03001_220804_P1_T1.jpg,True,4000,2250,449.69,합격
103830@1_03001_220804_P1_T1.jpg,True,4000,2250,1323.78,합격
103831@1_03001_220804_P1_T1.jpg,True,4000,2250,838.89,합격
103832@3_03001_220804_P1_T1.jpg,True,4000,2250,1154.04,합격
103841@3_03001_220804_P1_T1.jpg,True,4000,2250,1127.1,합격
103842@5_03001_220804_P1_T1.jpg,True,4000,2250,869.55,합격
103846@2_03001_220804_P1_T1.jpg,True,4000,2250,526.31,합격
103847@5_03001_220804_P1_T1.jpg,True,4000,2250,1324.84,합격
103848@4_03001_220804_P1_T1.jpg,True,4000,2250,1586.76,합격
103850@4_03001_220804_P1_T1.jpg,True,4000,2250,946.69,합격
103852@1_03001_220804_P1_T1.jpg,True,4000,2250,1687.63,합격
103855@5_03001_220804_P1_T1.jpg,True,4000,2250,659.37,합격
103857@4_03001_220804_P1_T1.jpg,True,4000,2250,1067.17,합격
103858@5_03001_220804_P1_T1.jpg,True,4000,2250,1000.53,합격
103860@2_03001_220804_P1_T1.jpg,True,4000,2250,878.53,합격
103861@3_03001_220804_P1_T1.jpg,True,4000,2250,974.68,합격
103862@2_03001_220804_P1_T1.jpg,True,4000,2250,1113.0,합격
103867@4_03001_220804_P1_T1.jpg,True,4000,2250,356.4,합격
103872@3_03001_220804_P1_T1.jpg,True,4000,2250,516.84,합격
103874@1_03001_220804_P1_T1.jpg,True,4000,2250,1924.25,합격
103875@2_03001_220804_P1_T1.jpg,True,4000,2250,1067.85,합격
103881@1_03001_220804_P1_T1.jpg,True,4000,2250,1900.74,합격
103882@1_03001_220804_P1_T1.jpg,True,4000,2250,1557.34,합격
103884@5_03001_220804_P1_T1.jpg,True,4000,2250,791.62,합격
103886@5_03001_220804_P1_T1.jpg,True,4000,2250,744.94,합격
103887@2_03001_220804_P1_T1.jpg,True,4000,2250,677.05,합격
103896@5_03001_220804_P1_T1.jpg,True,4000,2250,1042.64,합격
103897@2_03001_220804_P1_T1.jpg,True,4000,2250,1080.51,합격
103898@4_03001_220804_P1_T1.jpg,True,4000,2250,677.49,합격
103901@3_03001_220804_P1_T1.jpg,True,4000,2250,652.81,합격
103903@3_03001_220804_P1_T1.jpg,True,4000,2250,887.36,합격
103904@5_03001_220804_P1_T1.jpg,True,4000,2250,996.59,합격
103908@3_03001_220804_P1_T1.jpg,True,4000,2250,719.8,합격
103909@1_03001_220804_P1_T1.jpg,True,4000,2250,1279.15,합격
103910@2_03001_220804_P1_T1.jpg,True,4000,2250,707.36,합격
103916@4_03001_220804_P1_T1.jpg,True,4000,2250,586.57,합격
103917@4_03001_220804_P1_T1.jpg,True,4000,2250,1160.04,합격
103923@4_03001_220804_P1_T1.jpg,True,4000,2250,1494.27,합격
103924@5_03001_220804_P1_T1.jpg,True,4000,2250,643.17,합격
103927@3_03001_220804_P1_T1.jpg,True,4000,2250,1127.9,합격
103929@1_03001_220804_P1_T1.jpg,True,4000,2250,1226.99,합격
103934@5_03001_220804_P1_T1.jpg,True,4000,2250,1587.52,합격
103936@3_03001_220804_P1_T1.jpg,True,4000,2250,649.06,합격
103938@2_03001_220804_P1_T1.jpg,True,4000,2250,776.74,합격
103939@2_03001_220804_P1_T1.jpg,True,4000,2250,714.32,합격
103940@5_03001_220804_P1_T1.jpg,True,4000,2250,895.01,합격
103943@2_03001_220804_P1_T1.jpg,True,4000,2250,859.35,합격
103944@2_03001_220804_P1_T1.jpg,True,4000,2250,868.7,합격
103947@1_03001_220804_P1_T1.jpg,True,4000,2250,1350.39,합격
103948@1_03001_220804_P1_T1.jpg,True,4000,2250,1135.02,합격
103952@1_03001_220804_P1_T1.jpg,True,4000,2250,1988.12,합격
103953@2_03001_220804_P1_T1.jpg,True,4000,2250,575.17,합격
103956@4_03001_220804_P1_T1.jpg,True,4000,2250,612.09,합격
103959@3_03001_220804_P1_T1.jpg,True,4000,2250,200.66,합격
103967@3_03001_220804_P1_T1.jpg,True,4000,2250,1077.02,합격
103970@5_03001_220804_P1_T1.jpg,True,4000,2250,1185.34,합격
103971@2_03001_220804_P1_T1.jpg,True,4000,2250,615.62,합격
103972@5_03001_220804_P1_T1.jpg,True,4000,2250,925.08,합격
103973@4_03001_220804_P1_T1.jpg,True,4000,2250,1749.76,합격
103974@5_03001_220804_P1_T1.jpg,True,4000,2250,1570.8,합격
103976@5_03001_220804_P1_T1.jpg,True,4000,2250,565.01,합격
103978@3_03001_220804_P1_T1.jpg,True,4000,2250,895.38,합격
103979@5_03001_220804_P1_T1.jpg,True,4000,2250,552.08,합격
103980@4_03001_220804_P1_T1.jpg,True,4000,2250,819.03,합격
103984@4_03001_220804_P1_T1.jpg,True,4000,2250,337.79,합격
103985@1_03001_220804_P1_T1.jpg,True,4000,2250,2147.3,합격
103991@4_03001_220804_P1_T1.jpg,True,4000,2250,451.26,합격
103992@1_03001_220804_P1_T1.jpg,True,4000,2250,1260.37,합격
103993@3_03001_220804_P1_T1.jpg,True,4000,2250,1147.48,합격
103995@1_03001_220804_P1_T1.jpg,True,4000,2250,920.37,합격
103996@4_03001_220804_P1_T1.jpg,True,4000,2250,791.67,합격
103998@1_03001_220804_P1_T1.jpg,True,4000,2250,1337.58,합격
104001@4_03001_220804_P1_T1.jpg,True,4000,2250,274.38,합격
104003@3_03001_220804_P1_T1.jpg,True,4000,2250,1083.82,합격
104008@5_03001_220804_P1_T1.jpg,True,4000,2250,1157.96,합격
104009@5_03001_220804_P1_T1.jpg,True,4000,2250,270.1,합격
104161@2_03001_220805_P1_T1.jpg,True,4032,2268,523.18,합격
104164@1_03001_220805_P1_T1.jpg,True,4032,2268,1578.4,합격
104167@3_03001_220805_P1_T1.jpg,True,4032,2268,619.21,합격
104168@4_03001_220805_P1_T1.jpg,True,4032,2268,384.72,합격
104171@4_03001_220805_P1_T1.jpg,True,4032,2268,532.61,합격
104172@1_03001_220805_P1_T1.jpg,True,4032,2268,860.31,합격
104175@1_03001_220805_P1_T1.jpg,True,4032,2268,810.47,합격
104177@4_03001_220805_P1_T1.jpg,True,4032,2268,499.55,합격
104180@3_03001_220805_P1_T1.jpg,True,4032,2268,742.2,합격
104181@5_03001_220805_P1_T1.jpg,True,4032,2268,201.44,합격
104183@4_03001_220805_P1_T1.jpg,True,4032,2268,613.15,합격
104184@3_03001_220805_P1_T1.jpg,True,4032,2268,445.39,합격
104185@5_03001_220805_P1_T1.jpg,True,4032,2268,164.49,합격
104186@1_03001_220805_P1_T1.jpg,True,4032,2268,1117.75,합격
104188@3_03001_220805_P1_T1.jpg,True,4032,2268,308.66,합격
104190@4_03001_220805_P1_T1.jpg,True,4032,2268,635.6,합격
104191@3_03001_220805_P1_T1.jpg,True,4032,2268,535.49,합격
104192@2_03001_220805_P1_T1.jpg,True,4032,2268,517.2,합격
104194@5_03001_220805_P1_T1.jpg,True,4032,2268,529.86,합격
104197@3_03001_220805_P1_T1.jpg,True,4032,2268,792.99,합격
104200@4_03001_220805_P1_T1.jpg,True,4032,2268,1032.9,합격
104202@2_03001_220805_P1_T1.jpg,True,4032,2268,206.18,합격
104203@1_03001_220805_P1_T1.jpg,True,4032,2268,1609.14,합격
104204@3_03001_220805_P1_T1.jpg,True,4032,2268,365.27,합격
104205@5_03001_220805_P1_T1.jpg,True,4032,2268,260.66,합격
104206@4_03001_220805_P1_T1.jpg,True,4032,2268,599.68,합격
104209@4_03001_220805_P1_T1.jpg,True,4032,2268,223.96,합격
104213@1_03001_220805_P1_T1.jpg,True,4032,2268,1185.48,합격
104214@2_03001_220805_P1_T1.jpg,True,4032,2268,253.85,합격
104215@3_03001_220805_P1_T1.jpg,True,4032,2268,994.33,합격
104217@2_03001_220805_P1_T1.jpg,True,4032,2268,323.51,합격
104218@1_03001_220805_P1_T1.jpg,True,4032,2268,1534.59,합격
104219@4_03001_220805_P1_T1.jpg,True,4032,2268,690.07,합격
104221@5_03001_220805_P1_T1.jpg,True,4032,2268,416.36,합격
104222@3_03001_220805_P1_T1.jpg,True,4032,2268,285.22,합격
104223@1_03001_220805_P1_T1.jpg,True,4032,2268,975.04,합격
104224@2_03001_220805_P1_T1.jpg,True,4032,2268,353.67,합격
104226@3_03001_220805_P1_T1.jpg,True,4032,2268,358.6,합격
104227@2_03001_220805_P1_T1.jpg,True,4032,2268,379.63,합격
104228@2_03001_220805_P1_T1.jpg,True,4032,2268,207.2,합격
104230@1_03001_220805_P1_T1.jpg,True,4032,2268,727.74,합격
104231@5_03001_220805_P1_T1.jpg,True,4032,2268,244.63,합격
104232@5_03001_220805_P1_T1.jpg,True,4032,2268,583.0,합격
104233@5_03001_220805_P1_T1.jpg,True,4032,2268,165.4,합격
104238@1_03001_220805_P1_T1.jpg,True,4032,2268,669.22,합격
104239@1_03001_220805_P1_T1.jpg,True,4032,2268,1534.58,합격
104240@5_03001_220805_P1_T1.jpg,True,4032,2268,243.89,합격
104241@2_03001_220805_P1_T1.jpg,True,4032,2268,498.64,합격
104242@5_03001_220805_P1_T1.jpg,True,4032,2268,260.22,합격
104243@4_03001_220805_P1_T1.jpg,True,4032,2268,860.33,합격
104245@5_03001_220805_P1_T1.jpg,True,4032,2268,248.77,합격
104247@2_03001_220805_P1_T1.jpg,True,4032,2268,255.69,합격
104248@3_03001_220805_P1_T1.jpg,True,4032,2268,465.51,합격
104249@1_03001_220805_P1_T1.jpg,True,4032,2268,1230.17,합격
104250@4_03001_220805_P1_T1.jpg,True,4032,2268,397.14,합격
104252@1_03001_220805_P1_T1.jpg,True,4032,2268,763.4,합격
104253@5_03001_220805_P1_T1.jpg,True,4032,2268,362.63,합격
104254@2_03001_220805_P1_T1.jpg,True,4032,2268,334.61,합격
104257@5_03001_220805_P1_T1.jpg,True,4032,2268,423.91,합격
104258@4_03001_220805_P1_T1.jpg,True,4032,2268,213.12,합격
